196, دوستان من این سوراخ کننده,neutral
196, گوش رو طبق نظرات سفارش دادم,neutral
196, که تقریبا مثبت بود,neutral
196, اما در شرایط کاملا غیر بهداشتی یک کالای بهداشتی رو ارسال کردن که همینجوری دستگاه رو انداخته,neutral
196, بودن تو یک پلاستیک بدون اینکه درش بسته,neutral
196, باشه,neutral
196, انداخته,neutral
196, بودن لابلای کالاهای دیگه . . .,neutral
196,من حوصله مرجوع کردن نداشتم دستگاه رو بطور کامل انداختم تو الکل تا ضد عفونی بشه  ...,neutral
196,در مورد سوراخ کردن گوش هم باید بگم من خودم گوشواره طبی از داروخانه خریدم و تو دستگاه گذاشتم تا بتونم پیرسینگ بزنم چون گوشواره خودش طبی نیست و توی دستگاه گیر کرده بود اما سوراخ کردن گوش براحتی انجام شد ,neutral
197,عالللللللللیه,positive
198, رنگ موی خوبیه,neutral
198, البته زود هم پاک میشه,neutral
198, ولی خوبه,neutral
199, برای من یه مدل دیگه ارسال کردن ، ولی بخاطر نداشتن زمان نتونستم,neutral
199, مرجوعش کنم,neutral
199,ولی درکل شونه ی اشتباهی عم که برام فرستادن کیفیت خوبی دارد,neutral
200, من این کاسه رو چون کوچیک و گوگولی بود .,neutral
200, برای قرص ماسک گرفته,neutral
200, بودم,neutral
200, ولی فروشنده یه کاسه بزرگتر برام فرستادن که من از همون هم داخل سفارشم داشتم,neutral
200, از فروشنده دیگه .,neutral
200,الان دوتا کاسه یه شکل دارم  ,neutral
200,کاش لاقل وقتی ندارید یه محصول رو بزنید ناموجود ما محصول مورد نیاز دیگه ای رو انتخاب کنیم ,neutral
200,نه اینکه بدستمون برسه و بدردمون نخوره,neutral
201, قیمتهاافزایش پیداکرده وکیفیت محصول نسبت به قیمت پایین اومده,positive
201, وبین رنگ موهای ایرانیه گرانقیمت ترجیحم هستش,positive
201, چون بقیه کیفیت خوبی ندارن,positive
202,رنگ مدیا و این شماره مدیا رنگ ترکیبی یه رنگ فوق العاده  زیباست ,positive
203, جنس بی کیفیت یعنی این کلا رنگ رو و جنس رو اشتباه فرستادن,neutral
203, برا من کلا خراب بود,neutral
203, رنگشم ک بنفش سفارش دادم,neutral
203, زرد فرستادن برام اصلا از این فروشنده راضی نبودم,neutral
204,خوب و کاربردی,neutral
205, خوبه,positive
205, فقط زیاد قدرت نداره,positive
205, ولی خب آسیب نمیزنه,positive
205, به مو,positive
206,خوش رنگ و دخترونه,positive
207,عالی,positive
208, خوبه,positive
208, نسبت به قیمت,positive
209,عالی و خوش رنگ  .,positive
209, خیلی دوسش دارم,positive
209, برای موهای دخترم خریدم,positive
210, یعنی من موندم,neutral
210, اونی که نوشته,neutral
210, بود,neutral
210, اصلا بو نداره,neutral
210, و اذیت نمیکنه حس بویایی ام داشته,neutral
210, واقعا .,neutral
210,انقد بوی تند و افتضاااحی داره که ریه رو میترکونه .,neutral
210,حجمشم کمتر از ماراله,neutral
211,توی بسته بندی بسیار مناسب به دستم رسید  ,positive
211, کیفیت لاک هم خوبه,positive
211, فقط بوی خیلی زیادی داره,positive
211, یعنی من وقتی یه انگشتم رو لاک زدم,positive
211, کل اتاق بوی لاک گرفته,positive
211, بود,positive
212, این سایه خوشبختانه به صورت سالم به دست رسید .,neutral
212, ولی امکان پودر شدنش وجود داشت,neutral
212, چون فروشنده محصولات تاپ از پلاستیک ضد ضربه برای محصولات خودش استفاده نمیکنه,neutral
212, من رژ گونه ام از این فروشنده تهیه کرده بودم متاسفانه پودر شده بود .,neutral
213, بسته بندی افتضاح درش باز شده,neutral
213, بود,neutral
214, مدت زیادی هست,positive
214, که از این محصول استفاده میکنم,positive
214, و راضیم,positive
215,کیفیت خوب داره,positive
216,عالی,positive
217, من راضی بودم,positive
217, از خریدم,positive
218, ماندگاری اش نسبت به آب خوبه .,positive
218, ولی نسبت به ضربه و خراش مقاوم نیست,positive
218, و راحت بلند میشه,positive
218, پوشش اش بالاست یعنی حتی اگه یه رنگ لاک تیره تر رو ناخن داده باشید و بعد این رنگ لاک رو بزنید ، کامل رنگ قبلی رو کاور میکنه بدون اینکه تاثیری توی رنگ خودش داشته باشه,positive
219,خیلی خوشگله دوسش دارم,positive
220, خورد خاکشیر شده,neutral
220, ارسال شده,neutral
220, واقعا از دیجی‌توقع نداشتم ک ضد ضربه نزنه بهش یا حتی داخل کارتن بندازه,neutral
220, ارزش مرجوعی ام‌نداشت,neutral
220, متاسفم‌برای قسمت بسته بندی,neutral
221, من برای اینه لیزر پشت لبم خوب بشه,positive
221, این دسته رو خریدم,positive
221, تا راحت تیغ بزنم,positive
221, با توجه ب قیمتش بنظر من خیلی خوبه,positive
221, و برای ابرو ها هم خوبه,positive
221, ولی برای ابرو ها استفاده اس یکم سخته حواستون باشه,positive
221, همزمان تیغ هم براش بخرید,positive
222,کاملا یکدست و تمیز ,positive
222,کاملا سالم ,positive
222,بسته بندی خوب ,positive
222, ولی نمیتونم,positive
222, استفاده کنم,positive
222, چون خیلی تیرست,positive
222,عکسشو میذارم ولی داخل عکس خیلی روشنه,positive
223,کیفیت خوب و خوشرنگ و موندگار,positive
224,خیلی خوب نبود ,neutral
225, لاک رو به سختی پاک می‌کنه.,neutral
225, اگه تاپ کت هم داشته .,neutral
225, باشه,neutral
225, که دیگه اصلا پاک نمی‌کنه,neutral
225, قبلا گل‌مل داشتم,neutral
225, که عالی بود,neutral
225, ولی موجود نبود,neutral
225, اینو گرفتم,neutral
225, و پشیمونم,neutral
226, کوچیکه اما برای ریختن سرمه به‌نظرم .,positive
226, همین ابعاد کافیه,positive
226, خیلی بامزه و خوش‌تراشه.,positive
226, سر قلمش هم خوب تراش خورده .,positive
226, و اصلا تیز نیست,positive
226, من که خیلی دوسش دارم و خریدش رو پیشنهاد می‌کنم .,positive
227, اصلا خوب نبود,neutral
227, و کاملا یک بار مصرف بود,neutral
227, کار باهاش راحت نیست,neutral
227, و خیلی نازک هستن,neutral
227,مثل چسب به خودش می چسبه  ,neutral
227,و اگه بخوای جداش کنی پاره میشه,neutral
228, یکی از دو سر قلمو دانتل کوچک و طرف دیگر باید,neutral
228, بزرگ میشد,neutral
228, که برای من هر دو تاش یکی بود,neutral
229, گوشه برس شکسته,neutral
229, بود,neutral
230, جالب نبود,neutral
230, متاسفانه اون رنگ عسلی درنیومدشخوشم نیومد,neutral
230, زودم با ۲ تا حموم ریشه های سفید موهام برگشتن پول بیشتر بدید,neutral
230, جنس موندگارتری بگیرید,neutral
230, دوستانم,neutral
231, خود لاک معلومه,neutral
231, که با کیفیته من رنگ و غلظت و پوشش دهیشو دوست داشتم,neutral
231, و اینکه مثل بعضی برندهای,neutral
231, دیگه آبکی نبود,neutral
231, اگر سالمشو دستم میرسوندن از خریدم,neutral
231, راضی میبودم,neutral
231, ولی اصلا مثل یه لاکی تازه نبود,neutral
231, مثل اونایی که خریدم,neutral
231, چندسال نگه داشتم,neutral
231, الان پخش نمیشه رو ناخن و به همین خاطر ناراضی ام از خریدم,neutral
232, هنوز استفاده نکردم,positive
232, ولی این مارک رو قبلا استفاده کردم,positive
232, عالی بوده,positive
233, کتابی برگزیده,positive
233, از شعر های عطار که خیلی خوب بود,positive
234,برای کودکان عالیه,positive
235,عالی بود ,positive
236, شعرش قشنگه.,positive
237, سایزش واقعا کوچک بود,neutral
237, ( قطر ۴ سانت ) .,neutral
237, جنسش هم اصلا خوب نیست.,neutral
237, هنوز استفاده نکردم بافتش وا رفته,neutral
238, اگه شماهم,positive
238, تاحالا از این برق ناخن یکی ، .,positive
238, دو تا داشتید ,positive
238,بنظرم براب خرید بعدتون ی مدل دیگه ...,positive
238, بهترش رو بگیرید بهتره,positive
239, من واسه کادو خریدم,positive
239, خیلی قشنگ بود,positive
239, ولی به لبش میومد,positive
239, رنگش واقعن قشنگه,positive
240, این رنگ مو کاملا رنگ قرمز آتشین بهتون میده,neutral
240, و خیلی فانتزی هست,neutral
240,به رنگ یاقوتی و بادمجونی نمیزنه,neutral
241,خوب و باکیفیت,positive
242, این شماره رنگ از محصول بیول رو جای دیگه نتونستم,positive
242, پیدا کنم,positive
242, خداروشکر که دیجی کالا داشت,positive
242, ممنون از شما,positive
243, کار باهاش بسیار راحته,neutral
243, و با دیدن ویدئو های آموزش طراحی ناخن خیلی راحت میشه,neutral
243, هر طرحی که دوست دارید,neutral
243, رو باهاش روی ناخن بکشید,neutral
243,من ازش راضی بودم ,neutral
244, جلد خوب و قشنگی داره.,neutral
244, کتابی هست .,neutral
244, که برای رونق دادن به کسب و کار ازش استفاده میشه,neutral
245,کتاب سالم با بسته بندی تمیز رسید ,positive
245,محتوا هم که فوق العاده زیبا بود,positive
246, برای دختر ۹ ساله ام خریدم,positive
246, داستان آموزنده اززندگی وشخصیت سردار دلهاست,positive
247,خیلی خوشگل و نازه .,positive
247, خیلی هم کاربردیه .,positive
247, قیمتشم بد نیس,positive
247, ولی در کل خوبه,positive
247, من صورتی سفارش دادم,positive
247, خیلی کیوته,positive
248, خوب بود,positive
248, با این قیمت,positive
249, سلام نسبت به قیمتش قابل قبول بود .,neutral
249, ، من استفاده کردم,neutral
249, خوب بود,neutral
250,قیمت ۲۱ هزار تومان برای این کالا مناسبه .,positive
250,جنسش هم خوبه,positive
251,جنس معمولی,neutral
252,عالییه خیلی راضی ام,positive
253, خوشم اومد,positive
253, خوش رنگ,positive
254,خوبو عالی عالی,positive
255, کیفیتش و سایزش خوبه,neutral
255, ولی یجوریه انگار با گواش رنگش کردن 🤦,neutral
255, 🏻,neutral
255, ‍ ♀ ️ احساس میکنی,neutral
255, اگه با دست خیس بهش دست بزنی,neutral
255, رنگش پاک میشه,neutral
255, یا دستت رنگ میگیره,neutral
255, . . .,neutral
255, من خودم یه لایه برق ناخون زدم روش که البته رنگ زیرش پف کرد و جمع شد و چروک شد و درکل این روشو پیشنهاد نمیکنم😅شاید با اسپری فیکساتور اوکی بشه 😁🤦🏻‍♀️,neutral
256, خیلی خوشگله دندانه های فلزی محکمی داره,positive
256, و کنده,positive
256, نمی شه سایزش بزرگ است,positive
256, توصیه می کنم,positive
256, خریداری کنید,positive
256, قیمتش نسبت به جنسش خیلی مناسب و پایینه,positive
257, خیلی خوب بود,neutral
257, ممنون,neutral
258, خیلی برس خوبیه,neutral
258, و رنگ قشنگی هم داره,neutral
259,نسبت به قیمت مناسب بود,neutral
260,نسبت به کیفیت ارزش خرید داره ,positive
261, کیفیتش خوب بود,positive
261, و با قیمت بسیار عالی !!!,positive
262, خوبه,positive
262, و خود پنکیک سالم رسید,positive
262, ولی درب شکسته,positive
262, پیگمنت بالایی نداره,positive
262, ولی راضی کننده,positive
262, هستش,positive
262,پلاستیک استفاده شده محصول بسیار بی کیفیته  ,positive
262,من هم ۸۱۶ گرفتم برای کانتور هم ۸۰۱ ولی فرق زیادی ندارند روی پوست ,positive
262,عکس میزارم ببینید,positive
263, خیلی خوشرنگه,positive
263, ولی وقتی دو بار میزنی,positive
263, خیلی خیلی دیر خشک میشه,positive
263, ۱ ساعت بعد دستم خورد,positive
263, به جایی خط افتاد,positive
263, روش در این حد,positive
264,مارک خوبیه ,positive
264, استفاده نکردم,positive
264, هنوز,positive
264, ولی اگه میخوای,positive
264, همین رنگ رو در بیاری باید,positive
264, حتما پایه دکلره بالا باشه,positive
264,انتظار نداشته باش روی موی رنگ شده دربیاد,positive
265, خوبه,positive
265, پیشنهاد میکنم,positive
266, رنگ لاک کاملا متفاوت با رنگ تصویر هست.,neutral
266, و نه طلایی و نه بژ میباشد,neutral
266, بلکه نقره ای با تم صورتی هست,neutral
266, و اکلیلها اصلا زبر نیست,neutral
266, و فقط باعث شاین لاک هست,neutral
266,من از رنگش اصلا راضی نیستم اما بخاطر کرونا نتونستم مرجوع کنم,neutral
267, عالی بود,positive
267, من کل کتابهای این شخصیت ها را خریدم,positive
268,عالللی و خفن,positive
269, قصه های خوب و جذابی داره.,positive
270,عالی و کاربردی بود,positive
271,قیمت به نسبت کیفیتش خیلی خوبه ,positive
271,رنگش روشن تر از عکسه ,positive
271, قبلا کد 938 داشتم,positive
271, دقیقا همونه با رنگ متفاوت رو دست خیلی قشنگ میشه,positive
272, فک میکنم‌خوب با شه فقط بوش بده,positive
272, تو تصویر بزرگ تر به نظر می رسید,positive
272, قوطی هم کاملان پر بود,positive
273, همه دکلره ها مو رو خشک میکنن,positive
273, اینم مثل همه اونا و اینکه گرده داشت,positive
273, موهای من کلا دیر بی رنگ میشه,positive
273, و اینم مثل همه دکلره های قبلی بود,positive
273, که استفاده کردم,positive
274, خیلی خوشرنگه.,neutral
274, انقدر فندقیش خوش رنگه .,neutral
274, که برای سری دوم 4 عدد سفارش دادم,neutral
274, البته امیدوارم,neutral
274, قیمتش بیشتر نشه,neutral
274, چون واقعا بیشتر از این ارزش خرید نداره,neutral
274,یکم زود میره رنگش,neutral
275, با شک خرید کردم,positive
275, اما کاملا راضی بودم,positive
275, دقیقا رنگی که می خواستم,positive
275, شد,positive
276, توی این قیمت واقعا کیفیت خوبی داره.,positive
276,ولی یکم میماسه رو صورت توی طولانی مدت .,positive
276, ولی بازم من راضیم .,positive
276, دفعه چندمم هست,positive
276, که میخرم,positive
277, ما کارشناس رنگ ها و اکسیدان مناسب نیستیم,positive
277, و باید,positive
277, کلی بررسی و پریس و جو کنیم,positive
277, ، و مو هم یک عضو مهم برای زیبایی و چهره ما انسانهاست,positive
277, ، خواهش ما اینه,positive
277, که شرکت مارال ، اکسیدان مناسب رو با بسته رنگها ، تیره یا روشن سازی مشخص و همراه کنند,positive
278, خوب بود,positive
278, و راحت .,positive
279,کتاب خوبیه برای آشنایی بچه ها با حیوانات,neutral
280, داستان جذاب و گیرایی داره.,neutral
280, به عنوان هدیه به کودکان ۹ تا ۱۲ سال انتخاب مناسبی خواهد .,neutral
280, بود,neutral
281, من رنگ بنفش سفارش دادم,positive
281, ک پدش بنفشه,positive
281, ولی استندش صورتی ولی خیلی نازه رنگش و راضیم اندازشم برای من خوبه,positive
282, بنظر من نسبت به قیمتش خیلی خوبه .,positive
282, فقط باید,positive
282, نسبت به رنگ پوستتون بخرید,positive
282,وقتی به دستم رسید کاملا سالم بود چون بسته بندی خوبی داشت,positive
283, چسبناک تنها جایی که میشه,neutral
283, ازش استفاده کرد,neutral
283, روی لبه و اصلا روی پوست خوب نمیشینه ، حجم کمی هم داره,neutral
283, و البته با توجه به قیمت اش این موضوع کاملا منطقیه,neutral
284,پولک زیاد و نسبتا درشت ,positive
284,من ک خوشم اومد,positive
285,رنگش خیلی نازه از نظر ماندگاری ام معمولی ...,neutral
285, ولی ب محض باز و بسته شدن شیشه لاک شکست نمیدونم,neutral
285, بخاطر کیفیت درب بود,neutral
285, یا چی,neutral
286, یه رنگ نود,positive
286, و نازه هم خالی قشنگه,positive
286, هم بعنوان بیس فرنچ ، یه شاین شیکی هم داره,positive
286, . . .,positive
286,به نسبت لاک بادوامی هم هست  ,positive
286,من خریدش رو بهتون توصیه میکنم برای تشخیص رنگش هم عکسی که دوستان گذاشتن درست تره,positive
287, رنگ خوبی داره .,positive
287, برای کسایی که نمیخوان ابروهاشون خیلی روشن بشه,positive
287, گزینه مناسبی نیست,positive
287, از نظر کیفیت متوسطه و براشش اونقدر متمرکز نیست و بزرگه,positive
288, فکر کردم .,neutral
288, سایز قلم بلندتر باشه,neutral
288,خیلی کوتاهه .,neutral
288,تعدادش ۵ تاس اما کاش یکی بود بلند تر بود بدنه ش.,neutral
289,نسبت به قیمت و کیفیت کاغذ کتاب عالیه,positive
290,بسیار عالی و کاربردی هست,positive
291,دقیقا مثل عکسش,positive
292, خیلی براش خوبیه همون رنگی بود,positive
292, که میخواستم,positive
292, هفت رنگ سفارش داده,positive
292, بودم,positive
292, خیلی هم دوسش دارم,positive
292, واقعا ممنون از دیجیکالا,positive
293, بسته بندی محصول خوب نیست,neutral
293, شمعش کنده,neutral
293, شده,neutral
293, بود,neutral
293,بافت خشکی داره ک برای سایه زدن و بِلِند کردنش اصلا مناسب نیست فقط با دست میشه خوب پخشش کرد ک بنظرم میشه ازش به عنوان کالر کورکتور نقاط قرمز استفاده کرد,neutral
294, لاک خوشرنگی هست,neutral
294, من دو رنگ ازین برند,neutral
294, رو همزمان از دو فروشگاه خریدم,neutral
294, ، این یکی مشخص بود,neutral
294, فاسده و بسیار بدبو بود,neutral
294, و جمع میشد,neutral
294, از روی ناخن,neutral
295, دیجی کالا عالیه خدا خیرتون بده,neutral
295, حرف ندارین,neutral
296,بهترین کتاب همه چیش عالی,positive
297,خوش قیمت ترین,positive
298,کتاب بدی نیست,positive
299, عالی بود,positive
299, بخرید,positive
299, حتما 👌,positive
300, ممنونم,positive
300, . .,positive
300,راضی ام  ,positive
300,بسیار کاربردی,positive
301, کاش پولم تو سطل زباله میریختم,neutral
301, ولی اینو نمیخریدم فوق العاده بد و شل,neutral
302,عالیه,positive
303,خیلی خوش رنگه,positive
304, رنگ نازی داره,positive
304, و خیلی زود خشک میشه,positive
305,خوب,positive
306, زود خشک میشه,positive
306, باکیفیت خشک رنگ .,positive
307,عالی هست  ,positive
308, خوب بود,positive
308, راضیم,positive
309,تو تخفیف گرفتم,positive
310, بدک نبود,positive
310, اما رنگ زیبا,positive
311,کیفیت خوبی داره,positive
312,خوووبه,positive
313,خیلی  قشنگه,positive
314,عالی,positive
315,بسیار خوش رنگ و زود هم خشک میشه,positive
316, برس تُپُل و بامزه ای هست,positive
316, مو ها رو نمیکشه,positive
316, و پوست سر رو اذیت نمیکنه,positive
316, کیفیت ساختش میشد,positive
316, بالاتر باشه,positive
316, ولی با اینحال خوب هست,positive
317,خوشرنگه دستتون طلا,neutral
318,دوماه پیش یک سوم این قیمت خریداری کردم ,neutral
318,روی جلد هم ۲۵زده ,neutral
318,بااین قیمت نمی ارزه ,neutral
318,رنگش صورتی باربی هست ,neutral
319, سلام من این لاک رو خریدم,positive
319, و خیلییییی دوسش دارم,positive
319, قشنگه,positive
319, ولی باید,positive
319, ۲ بار بزنید,positive
319, چون شله,positive
319,اگه نظرم مفید بود لطفا لایک کنید خوشگلاااا,positive
320, رنگ لاکی که سفارش داده .,neutral
320, بودم,neutral
320, نارنجی بود,neutral
320, ولی لاکی که برام ارسال شد,neutral
320, گلبهی خیلی کمرنگ بود,neutral
320, و اصلا شباهتی نداشت,neutral
320,اگر لاک موردنظر رو ندارین بزنید ناموجود .,neutral
321,کاملا خوب و عالی,positive
322, خوشرنگه و مناسب افرادیه که لاک تو چشم نمیخوان.,positive
322, تقریبا رنگ پوسته .,positive
322, البته اگه دو لایه بزنید .,positive
322, پررنگ تر میشه,positive
322, من یک لایه زدم .,positive
322, و عکس گرفتم,positive
322, من چندین مارک لاک رو امتحان کردم,positive
322, و تو این رنج قیمت هیچکدوم مثل لاک های لیزانو پوشش دهی عالی و سرعت خشک شدن و ماندگاری بالایی نداشتن .,positive
322, لیزانو یه لاک باکیفیته که تنوع رنگ بالایی داره .,positive
322, 12 رنگ از این لاک رو دارم و حتما لیزانو رو بهتون پیشنهاد میدم .,positive
323, از لحاظ کیفیت و قیمت خیلی خوبه,positive
323, برای کسایی که داخل خونه میخوان خودشون ناخن هاشون رو درست کنن عالیه,positive
324, رنگش خوبه,neutral
324, ولی اصلا روشن نیست,neutral
324, هر کس میخواد,neutral
324, بگیره,neutral
324, دو شماره روشنتر از رنگی که میخواد,neutral
324, بگیره,neutral
324, و موهای سفید هم نمیگیره,neutral
325, از این پد داشتم,positive
325, راحت باهااهش کرو پودر یا پودر فیکس رو میزنم,positive
325, فقط قیمتش خیلی زیاده,positive
325, تونستم ۱ دونه سفارش بدم,positive
326, سلام ممنون از دیجی کالا من در پیشنهاد های شگفت انگیز خریدم,positive
326, قیمت خوب و کیفیت عالی و قیمت بسیار خوب,positive
327, جنس ناخون ها خوبه .,positive
327, زیاد نازک نیست,positive
327, برای ناخون دست مناسب هستن .,positive
327, و حتی بزرگترین سایزشو میتونید,positive
327, برای انگشت شصت پا استفاده کنید,positive
327,و اینکه میتونید با ناخون گیر کوتاهش کنین و بعد سوهان بکشین عالی میشه .,positive
328, نسبت به پولی ک میدید,positive
328, حرف نداره,positive
329, خیلی عالیه و کیفیت استونش بسیار خوبه از یک پدش اگه لاکتون کمرنگ باشه,neutral
329, چند بار میتونین استفاده کنین,neutral
329, بین لاک پاکن هایی ک گرفتم,neutral
329, از همه بهتره,neutral
329, از قوطیشم میتونین وقتی تموم شد,neutral
329, استفاده کنین,neutral
330, من راضی بودم,negative
330, از فروشنده گرون فروشی خریدم,negative
331,تاثیر گذار,positive
332,خوب,positive
333,کتاب خوبیه مناسب کودکان ,positive
334, عالی بود,positive
334, است,positive
334, خیلی خوبه,positive
335,شعر های زیبای  دارد ,positive
336, لاستیک کوچیک هست,neutral
336, و کل مژه ها رو نمیگیره,neutral
336, و لازمه دو بار فر کنید,neutral
336,انگار یک طرفش موقع باز و بسته کردن زودتر میرسه ولی یکسان فر کرد تعجب کردم ,neutral
336,من راضی بودم در کل نسبت به قیمت ۱۷۰۰۰ تومنی,neutral
337, با سلام من این رنگو به قیمت مناسب ۳۶ تومن در تاریخ ۲۹/۱/۱۴۰۲ از خریدم,positive
337, امیدوارم,positive
337, خوب باشه,positive
338,کیفیت ساختش خوبه,positive
339, از فروشنده آرالیا بیوتی .,neutral
339, این رنگ مو رو سفارش دادم,neutral
339, ولی رنگ موی دیگری از برند دیگری برام ارسال کردن که منم,neutral
339, مجبور به مرجوعش شدم,neutral
339, واقعا نمیدونم هدف بعضی از فروشنده ها از ارسال محصول اشتباهی چیه  !!!,neutral
340, خیلی کوچولو موچولو هست .,neutral
340, ولی دوامش واقعا زیاده,neutral
340, باید .,neutral
340, بذارین,neutral
340, روی لب کامل خشک بشه,neutral
340, وگرنه قسمتهای خیس بر اثر تماس رنگ پس میده,neutral
340,بعد خشک شدن تا دو روز هم دوام داره,neutral
341,یک دیوان حافظ جمع و جور و قشنگ,positive
342,این کتاب حتی در کتابفروشی با تخفیف هم، قیمتش بیشتر بود,neutral
343,کتاب جالبی است,positive
344,خیلی خوشرنگ و خاصه ,positive
344, من دو تا عکس یکی با فلش یکی بدون فلش گذاشتم,positive
344, اما باز هم زیباییش کاملا مشخص نیست,positive
344,البته اگر زیرش یک لاک تیره مثل مشکی یا روش تاپ کوت بخوره جلوه اش دو چندان میشه !,positive
345, خوبه,positive
345, ولی اندازه کوچیکی داره,positive
345, و زیاد بوی آناناس نمیده,positive
345, نسبت به قیمتش گرون هست,positive
345,واینکه توی یخچال باید نگهداری بشه,positive
346, وسیله کاربردی هست,positive
346, اما مال من جنسش خیلی نازک بود,positive
346, صورت رو خشک میکنه,positive
346, اما پوست رو عمقی تمیز مکنه,positive
347, نسبت به قیمتش خوب بود,neutral
347, ناخن رو خشک نمی کرد,neutral
347, ولی لاک سخت پاک می شد,neutral
348, من سفارش دادم,positive
348, واقعا پیشنهاد میکنم,positive
348, بخرید,positive
348, هم قیمت خوب ارسال به موقع بدون خرابی رنگ زردش هم از همه قشنگ تره,positive
349, کیفیت خوبه,positive
349, و زود خشک میشه,positive
349, ولی باید,positive
349, یه لایه زد,positive
349, و اونم حواست جمع باشه,positive
349, که زیادی لایه اش ضخیم نشه,positive
350, من 7,positive
350, تا لاک خریدم,positive
350, ، بقیه رو هنوز امتحان نکردم,positive
350, ولی اینو که استفاده کردم,positive
350, بی نظیر بود,positive
350, ، همه جوره عالی بود,positive
350, ، چه از لحاظ رنگ و زیبایی ، چه کیفیت . . .,positive
350,خیلی خوبه ، دوتا عکس گذاشتم یکیش بدون فلش ، یکیش با فلش,positive
351,هیچ کتابی بد نیست,positive
352,خوب,positive
353,بسیار عالی وپربار واموزنده,neutral
354,عالی بی نظیر,positive
355, کیفیت کاغذش اصلا جالب نیست .,neutral
355, ، ای کاش با کاغذ کاهی چاپ نمیشد,neutral
356,یه پکیچ کامل شامل چند عدد شانه و قیچی و برس و رو انداز و  ...,neutral
356, برای وقتی که میرم .,neutral
356, آرایشگاه مردانه یا سفر خریدم,neutral
356, سعی کردم .,neutral
356, تنوع داشته,neutral
356, و از برند,neutral
356, های با کیفیت و قیمت منصفانه هم باشند,neutral
356,اینم یه قلم از اوناست که اگر اصلاح صورت یا خط پشت گردن و پاگوش ممکنه استفاده کنین .,neutral
356,عکسم میزارم,neutral
357, این شونه یکی از بهترین مدل شونه برای سشوار کشیدن هست.,positive
357, برای هر خونه حداقل یکی نیازه در خریدش شک نکنید.,positive
358, من برای ترکیب با رنگ مسی تیره گرفتم,positive
358, قبلا هم این رنگ رو خریده,positive
358, بودم,positive
358, و راضیم,positive
358, . .,positive
358,ممنون از دیجی وفروشنده محترم,positive
359, نسبت به قیمت خوب بود,positive
359, فقط سایزش خیلیی کوچیک بود,positive
360, برای کسی کادو گرفتم,neutral
360, خیلی دوستش داشت,neutral
361,کتاب خوبیه  ,neutral
361, از لحاظ متن حرف نداره,neutral
361, اما توی چاک عکسا یخورده,neutral
361, بی کیفیت شدن,neutral
361,(جنس برگه هاش گلاسس),neutral
362, جنس کاغذش روغنی نیستش,neutral
362, ولی,neutral
363, مرجوع نکردم,neutral
363, استفادم نکردم,neutral
363, میخاستم,neutral
363, برم,neutral
363, مهمونی لازم داشتم,neutral
363, روز مهمونی باید,neutral
363, میرسید,neutral
363, وقتیم رسید,neutral
363, برق لب بود,neutral
363, بیخیال شدم,neutral
363, مگ میشه,neutral
363, ادم همچین اشتباهاتی رو کنه واضح سفارشم دادم,neutral
363, نمیدونم,neutral
363, چرا یچی دیگ فرستادن دیگ لوازم ارایشی از دیجی کالا سفارش نمیدم,neutral
363, چون خیلی ریسکه و فروشنده ها بی خیاله خاسته,neutral
363, مشتری هاشونن,neutral
364, سرمه دان خوبیه.,positive
364, هم از جهت جنس که برنج و ماندگار و قابل شستشو هم قیمت خوبی داره  ,positive
364, من دائما از سرمه استفاده میکنم .,positive
364, و میله نازک و خوبی داره,positive
364, حتما قبل از استفاده میله رو چک کنید .,positive
364, که پلیسه نداشته,positive
364, باشه,positive
364, و به چشم اسیب نزنه,positive
364, فقط هر ده روز یک بار بسته به میزان استفاده باید میله رو کوک کنید(طریقه کوک میله سرمه دان سرچ بفرمایید) ,positive
364,من سه تا از فروشنده پروما گالری با کدهای مختلف و طرح و قیمت متفاوت تهیه کردم همه رو یه شکل فرستاد !,positive
364, اگه قراره خودتون هرچی میخواید ارسال کنید پس چرا عکس میذارید که انتخاب کنیم ؟؟!,positive
365, من از این برند زیاد میخرم,positive
365, نسبت به قیمتش خوبه,positive
365, ، تنوع رنگی خوبی داره,positive
365, واکثر رنگهاش قشنگن .,positive
365, این رنگشم خوش رنگ بود و من با رنگ دیگه ی همین برند ست کردم,positive
366, هم جنس استند عالی بود .,positive
366, من استیل سفارش دادم,positive
366, هم بیوتی بلندری ک ارسال کردن خیلی جنس خوبی داشت,positive
366, هم خیلی خوشگل و دقیقا مثل عکسش صورتی بود,positive
366,بسته بندی شیکی هم داشت,positive
367, من راضیم .,neutral
367, و همیشه از این برند,neutral
367, و این رنگ استفاده کردم,neutral
367, اینکه خودش ظرف و براش داره استفاده ازش رو راحت کرده .,neutral
368,با دوبند رنگ صدفی دودی قاطی کردم ,positive
368,قبلش هم رنگ سه صفر روی موهام زدم ,positive
368,موهای سفیدم رنگ بادمجانی خوش رنگ شد ,positive
369, حجم خوبی داره.,positive
369, قیمتشم خوبه,positive
369, فقط یکم کم رنگه,positive
369, که باید,positive
369, دو بار بزنی,positive
369, و خوب میشه,positive
370,بسته بندی خوب و کیفیت کاغذش هم قابل قبول هست,neutral
371,رنگشو دوس دارم,neutral
372, خوب بود,positive
372, توی عکس رنگش روشنتر افتاده,positive
372, رنگ واقعیش بنفش تیره س,positive
373,از هر لحاظ عالییی,neutral
374, این برق لب عالی من خیلی راضیم,positive
